id,Cijena,Stanje,Lokacija,Adresa,Kvadrata,Broj soba,Sprat,Vrsta grijanja,Vrsta poda,OLX ID,Broj pregleda,Godina izgradnje,Balkon,Kvadratura balkona,Lift,Parking,Garaža,Klima,Novogradnja,Alarm
24383585,Po dogovoru,Korišteno,Sarajevo - Centar,Ljubljanska,91.0,4,3,Plin,Parket,24383585,9967,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
24383959,308.100,Korišteno,Sarajevo - Centar,Podgaj - Tekija,79.0,4,3,Centralno (Plin),Parket,24383959,15042,2010-2019,Da,Ni.e uneseno,Da,Nije uneseno,Da,Da,True,Nije uneseno
24482190,260.000,Korišteno,Sarajevo - Centar,Čemaluša,80.0,4,2,Centralno (Plin),Parket,24482190,8019,Nije uneseno,Da,4,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno
24577122,Po dogovoru,Korišteno,Sarajevo - Centar,Nije uneseno,64.0,3,1,Plin,Nije uneseno,24577122,6869,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
24577676,96.000,Korišteno,Ilidža,Emira Bogunića Čarlija,52.0,2,4,Centralno (gradsko),Nije uneseno,24577676,15265,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
24718870,Po dogovoru,Korišteno,Sarajevo - Centar,Titova,87.0,4,2,Centralno (gradsko),Nije uneseno,24718870,8339,1960-1969,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Da
24775037,Po dogovoru,Korišteno,Sarajevo - Centar,Hasana Sušića,116.0,5,4,Centralno (gradsko),Parket,24775037,6162,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
24995153,115.000,Korišteno,Sarajevo - Centar,Muhameda Hadzijahica,47.0,2,8,Plin,Parket,24995153,10567,1970-1979,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
25029665,288.500,Korišteno,Stari Grad,Sime Milutinovica Sarajlije,87.0,3,5,Plin,Parket,25029665,5301,1990-1999,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
25051775,165.000,Korišteno,Sarajevo - Centar,Cekalusa cikma,65.0,2,1,Plin,Laminat,25051775,9463,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
25189802,170.000,Korišteno,Sarajevo - Centar,Kemal begova,72.0,2,Visoko prizemlje,Centralno (Plin),Parket,25189802,14255,Prije 1950,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
25246324,410.000,Korišteno,Sarajevo - Centar,Maršala Tita,120.0,4,3,Centralno (gradsko),Nije uneseno,25246324,5160,Nije uneseno,Da,10,Nije uneseno,Da,Da,Da,Nije uneseno,Nije uneseno
25257263,195.000,Korišteno,"Sarajevo, Novi Grad",Ive Andića,120.0,5,6,Centralno (gradsko),Parket,25257263,6026,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
25317638,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Andrije Andrejevica,63.0,2,2,Centralno (Plin),Parket,25317638,11556,2010-2020,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,True,Nije uneseno
25388607,220.000,Korišteno,Stari Grad,Hulusina,93.0,3,2,Plin,Nije uneseno,25388607,6703,1970-1979,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
25449738,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,78.0,4,7,Centralno (Plin),Parket,25449738,10658,2000-2009,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,True,Nije uneseno
25548566,140.000,Korišteno,Ilidža,Karima Zaimovića,65.0,3,Visoko prizemlje,Centralno (gradsko),Parket,25548566,8071,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
25773109,149.000,Korišteno,Novo Sarajevo,Azize Sacirbegovic,76.0,3,Visoko prizemlje,Centralno (gradsko),Parket,25773109,20583,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
25852437,234.600,Korišteno,Stari Grad,Sime Milutinovića Sarajlije,69.0,3,5,Centralno (Plin),Parket,25852437,6913,1990-1999,Da,5,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
25900177,153.900,Korišteno,"Sarajevo, Novi Grad",Teheranski trg,99.0,4,9,Centralno (gradsko),Parket,25900177,9727,2000-2009,Da,5,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
25980610,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Adija Mulabegovica,155.0,4,7,Centralno (gradsko),Nije uneseno,25980610,6533,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Da
25991805,Po dogovoru,Korišteno,Stari Grad,Muvekita,99.0,3,3,Centralno (Plin),Nije uneseno,25991805,7393,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
25991893,Po dogovoru,Korišteno,Sarajevo - Centar,Marsala Tita,100.0,3,2,Centralno (Plin),Parket,25991893,9115,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno
26004073,202.000,Korišteno,Novo Sarajevo,Ljubljanska,77.0,3,4,Centralno (Plin),Parket,26004073,10608,2000-2009,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
26047331,359.000,Korišteno,Stari Grad,Prote Bakovića,140.0,3,4,Plin,Parket,26047331,9391,Prije 1950,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
26112416,85.000,Korišteno,"Sarajevo, Novi Grad",Franje Kluzo,77.0,2,3,Plin,Nije uneseno,26112416,7775,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
26203603,Po dogovoru,Korišteno,Novo Sarajevo,Sprecanska,67.0,3,7,Centralno (Plin),Parket,26203603,14716,2010-2019,Da,Ni.e uneseno,Da,Nije uneseno,Da,Da,True,Nije uneseno
26271071,180.000,Korišteno,Sarajevo - Centar,Nije uneseno,65.0,2,Suteren,Plin,Parket,26271071,17172,Nije uneseno,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
26306665,315.000,Korišteno,Sarajevo - Centar,Rizaha Štetića,94.0,3,Visoko prizemlje,Centralno (Plin),Parket,26306665,11324,1960-1969,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
26328160,Po dogovoru,Korišteno,Stari Grad,Muvekita,99.0,3,1,Centralno (Plin),Nije uneseno,26328160,5416,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno
26373744,Po dogovoru,Novo,Stari Grad,Obala Kulina Bana,125.0,3,2,Centralno (Plin),Parket,26373744,3045,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
26382011,181.675,Novo,"Sarajevo, Novi Grad",Džema Bijedića,84.0,3,1,Centralno (gradsko),Nije uneseno,26382011,14853,2010-2019,Nije uneseno,Ni.e uneseno,Da,Da,Da,Nije uneseno,True,Nije uneseno
26399498,384.000,Korišteno,Sarajevo - Centar,"Ciglane, Merhemića trg",128.0,4,4,Centralno (gradsko),Parket,26399498,6342,1980-1989,Da,15,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
26435057,134.000,Korišteno,Tuzla,Brčanska Malta,66.81,2,2,Centralno (gradsko),Parket,26435057,7076,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
26460880,460.000,Korišteno,Sarajevo - Centar,Maršala Tita,184.0,5,3,Centralno (Plin),Parket,26460880,7161,Prije 1950,Da,2,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
26531985,240.000,Korišteno,Stari Grad,Bistrik,140.0,4,5,Centralno (Plin),Parket,26531985,20887,2000-2009,Da,40,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
26569105,235.000,Korišteno,Stari Grad,Koturova,81.77,3,1,Centralno (Plin),Nije uneseno,26569105,6685,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
26857918,230.000,Korišteno,Novo Sarajevo,Nije uneseno,150.0,4,2,Plin,Nije uneseno,26857918,6245,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,True,Nije uneseno
26914141,320.000,Korišteno,Sarajevo - Centar,Nije uneseno,104.0,4,1,Centralno (Plin),Nije uneseno,26914141,6614,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
26975284,Po dogovoru,Korišteno,Ilidža,Edhema Eke Džubura,140.0,4,3,Plin,Nije uneseno,26975284,5749,Nije uneseno,Da,4,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno
26995875,188.000,Korišteno,Sarajevo - Centar,Branislava Đurđeva,66.0,2,1,Ostalo,Ostalo,26995875,7957,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
27149467,265.000,Korišteno,Stari Grad,Mustafe Baseskije,89.0,3,2,Centralno (Plin),Parket,27149467,11036,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
27149547,270.000,Korišteno,Stari Grad,"Bistrik, Za beglukom",75.0,4,2,Centralno (Plin),Laminat,27149547,5131,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
27323133,186.000,Korišteno,Sarajevo - Centar,Dolina,62.0,2,3,Plin,Nije uneseno,27323133,13240,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
27323897,380.000,Korišteno,Sarajevo - Centar,Mula Mustafe Bašeskije,109.0,3,3,Centralno (Plin),Parket,27323897,5438,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
27355534,228.000,Korišteno,Sarajevo - Centar,Muse Ćazima Ćatića,76.0,3,1,Plin,Parket,27355534,6657,Nije uneseno,Da,3,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
27375588,130.000,Korišteno,Sarajevo - Centar,Nije uneseno,53.0,2,1,Struja,Nije uneseno,27375588,7788,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
27526778,Po dogovoru,Novo,Sarajevo - Centar,ul. Nova 20,53.2,2,Prizemlje,Plin,Parket,27526778,3823,2010-2019,Da,11,Da,Da,Nije uneseno,Da,True,Nije uneseno
27526866,Po dogovoru,Novo,Sarajevo - Centar,ul.Nova 20,76.08,3,2,Plin,Parket,27526866,4427,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,True,Nije uneseno
27526924,Po dogovoru,Novo,Sarajevo - Centar,ul. Nova 20,76.08,3,2,Plin,Parket,27526924,8742,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,True,Nije uneseno
27527027,Po dogovoru,Novo,Sarajevo - Centar,ul.Nova 20,80.83,3,2,Plin,Parket,27527027,3423,2010-2019,Da,"7,14",Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
27527122,Po dogovoru,Novo,Sarajevo - Centar,ul.Nova 20,80.83,3,2,Plin,Parket,27527122,6929,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,True,Nije uneseno
27565811,Po dogovoru,Novo,Sarajevo - Centar,ul.Nova 20,85.26,3,4,Plin,Parket,27565811,6220,2010-2019,Da,Ni.e uneseno,Da,Nije uneseno,Nije uneseno,Da,True,Nije uneseno
27580538,Po dogovoru,Korišteno,Sarajevo - Centar,Marcela Šnajdera,83.0,4,Visoko prizemlje,Centralno (gradsko),Parket,27580538,5155,2000-2009,Da,Ni.e uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,True,Nije uneseno
27657818,169.000,Korišteno,Sarajevo - Centar,Bolnička,83.0,4,4,Centralno (Plin),Parket,27657818,18312,Prije 1950,Da,5,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno
27687474,280.000,Korišteno,Stari Grad,Sime Milutinovića,87.0,4,5,Centralno (Plin),Parket,27687474,9181,1990-1999,Da,2,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno
27828739,279.000,Korišteno,Sarajevo - Centar,Kranjčevićeva,112.0,4,5,Centralno (Plin),Parket,27828739,10045,2000-2009,Da,10,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
27916561,Po dogovoru,Korišteno,Sarajevo - Centar,Alekse Šantića,60.0,3,Visoko prizemlje,Centralno (Plin),Parket,27916561,16342,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
27971677,270.000,Korišteno,Sarajevo - Centar,Skenderija,100.0,3,4,Ostalo,Nije uneseno,27971677,7135,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno
28003186,135.000,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,63.22,2,2,Plin,Nije uneseno,28003186,8705,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
28154985,Po dogovoru,Korišteno,Sarajevo - Centar,Ttova,116.0,4,4,Plin,Parket,28154985,3007,Prije 1950,Nije uneseno,nema,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
28233238,275.000,Korišteno,Stari Grad,"Tekija Čikma, Čumurija",75.0,3,1,Centralno (Plin),Parket,28233238,5424,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
28312597,266.277,Novo,"Sarajevo, Novi Grad",Džemala Bijedića,124.0,4,14,Centralno (gradsko),Parket,28312597,6802,2010-2019,Da,Ni.e uneseno,Da,Da,Da,Nije uneseno,True,Nije uneseno
28326951,177.600,Korišteno,"Sarajevo, Novi Grad",Adema Buće,111.0,3,6,Plin,Parket,28326951,4200,1990-1999,Da,6,Da,Da,Nije uneseno,Da,True,Nije uneseno
28341111,170.000,Korišteno,Novo Sarajevo,Ložionička,72.0,3,19,Centralno (gradsko),Laminat,28341111,11596,Nije uneseno,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
28354812,86.000,Korišteno,"Sarajevo, Novi Grad",Gradačačka,52.0,2,Prizemlje,Centralno (gradsko),Parket,28354812,22776,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
28379091,Po dogovoru,Korišteno,Sarajevo - Centar,Čekaluša čikma,94.0,3,3,Centralno (Plin),Parket,28379091,7123,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
28384766,350.000,Novo,Ilidža,Nikole Sopa,160.0,4,10,Centralno (Plin),Parket,28384766,5689,Nije uneseno,Da,30,Da,Da,Da,Da,True,Da
28401119,350.000,Korišteno,Ilidža,Nikole Sopa,160.0,4,7,Centralno (Plin),Parket,28401119,9209,2010-2019,Da,30m2,Da,Da,Nije uneseno,Da,True,Da
28417868,528.000,Novo,Ilidža,Nikole Šopa,220.0,5,6,Centralno (Plin),Parket,28417868,2475,2010-2019,Da,40,Da,Da,Da,Da,True,Da
28417941,Po dogovoru,Korišteno,Ilidža,Nikole Šopa,184.0,5,6,Centralno (Plin),Parket,28417941,1958,2010-2019,Da,30,Da,Da,Da,Da,True,Da
28418000,362.000,Novo,Ilidža,Nikole Šopa,151.0,5,6,Centralno (Plin),Parket,28418000,2945,2010-2019,Da,25,Da,Da,Da,Da,True,Da
28418161,350.000,Korišteno,Ilidža,Nikole Šopa,134.0,4,6,Centralno (Plin),Parket,28418161,3390,2010-2019,Da,35,Da,Da,Da,Da,True,Da
28511582,420.000,Novo,Sarajevo - Centar,Marijin dvor,128.0,4,1,Plin,Parket,28511582,6217,Prije 1950,Da,2,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
28524857,207.000,Korišteno,Ilidža,Tome Međe,84.0,4,3,Centralno (Plin),Ostalo,28524857,6834,Nije uneseno,Da,4,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Da
28779471,Po dogovoru,Korišteno,Sarajevo - Centar,Nije uneseno,59.0,2,3,Struja,Nije uneseno,28779471,5509,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
28879007,113.000,Korišteno,"Sarajevo, Novi Grad",Olimpijska,54.0,2,4,Centralno (gradsko),Parket,28879007,19708,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
28915995,320.000,Korišteno,Sarajevo - Centar,Tešanjska,87.0,4,5,Centralno (gradsko),Nije uneseno,28915995,4542,Nije uneseno,Da,15,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
28925638,170.000,Korišteno,"Sarajevo, Novi Grad",Akifa Seremeta,100.0,4,2,Plin,Nije uneseno,28925638,16088,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
28947440,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",HIMZE POLOVINE,105.0,4,Visoko prizemlje,Centralno (gradsko),Parket,28947440,24184,1980-1989,Da,15,Da,Da,Nije uneseno,Da,True,Da
28949887,203.000,Korišteno,Sarajevo - Centar,Ahmeta Muratbegovica,79.0,3,2,Centralno (Plin),Parket,28949887,22554,1980-1989,Da,4,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
28963908,Po dogovoru,Korišteno,Sarajevo - Centar,Josipa Vansaša,130.0,4,2,Centralno (Plin),Parket,28963908,3865,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
28964164,Po dogovoru,Korišteno,Sarajevo - Centar,Odobašina,65.0,3,3,Centralno (Plin),Parket,28964164,9064,Nije uneseno,Da,2,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
29035113,290.000,Korišteno,Sarajevo - Centar,Maršala Tita,116.0,4,4,Centralno (Plin),Parket,29035113,2890,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
29127091,127.000,Korišteno,"Sarajevo, Novi Grad",Kasima Prohića,78.0,4,4,Centralno (gradsko),Parket,29127091,23647,1980-1989,Da,4,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
29129927,250.000,Korišteno,Sarajevo - Centar,Odobašina,65.0,3,2,Centralno (Plin),Parket,29129927,6189,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
29302430,150.000,Korišteno,Ilidža,Pijačna,59.0,3,1,Centralno (Plin),Laminat,29302430,2835,2010-2019,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,True,Nije uneseno
29334714,85.000,Korišteno,"Sarajevo, Novi Grad",Gradacacka 128,49.0,2,Suteren,Centralno (gradsko),Parket,29334714,7697,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
29399062,45.000,Korišteno,Brčko,Nije uneseno,39.0,1,4,Struja,Nije uneseno,29399062,4025,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,True,Nije uneseno
29459007,185.000,Korišteno,Stari Grad,Gajev Trg,58.0,3,3,Centralno (Plin),Parket,29459007,10294,1970-1979,Da,3,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
29492229,280.000,Korišteno,Sarajevo - Centar,Čekaluša Čikma,98.0,3,3,Centralno (Plin),Parket,29492229,13106,Prije 1950,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
29492269,250.000,Korišteno,Stari Grad,Bistrik,104.0,4,5,Centralno (Plin),Parket,29492269,4312,2000-2009,Da,30,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
29493393,165.000,Korišteno,Ilidža,Josipa Slavenskog,85.0,3,3,Centralno (gradsko),Parket,29493393,9230,1970-1979,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
29651999,Po dogovoru,Korišteno,Sarajevo - Centar,Asima Ferhatovića,75.0,3,Visoko prizemlje,Centralno (gradsko),Parket,29651999,12928,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
29699082,405.000,Korišteno,Sarajevo - Centar,Nije uneseno,96.0,4,1,Centralno (Plin),Nije uneseno,29699082,3333,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
29786507,Po dogovoru,Korišteno,Sarajevo - Centar,Merhemića trg,128.0,4,4,Centralno (gradsko),Parket,29786507,10959,1980-1989,Da,7,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
29787410,Po dogovoru,Novo,"Sarajevo, Novi Grad",Radenka Abazovica,8500.0,3,4,Centralno (gradsko),Parket,29787410,92059,2010-2019,Da,Ni.e uneseno,Da,Da,Da,Da,True,Da
29792111,205.000,Korišteno,Sarajevo - Centar,VELESICI,86.0,3,1,Centralno (gradsko),Parket,29792111,4332,2010-2020,Da,10,Da,Da,Da,Da,True,Nije uneseno
29809306,320.000,Korišteno,Sarajevo - Centar,Marcela Šnajdera,86.0,3,1,Struja,Parket,29809306,7926,2000-2009,Da,10,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Da
29809968,308.000,Korišteno,Novo Sarajevo,Grbavička,140.0,4,7,Centralno (Plin),Parket,29809968,7653,2000-2009,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
29816340,167.000,Korišteno,Novo Sarajevo,Azize Sacirbegovic 84,71.0,3,4,Centralno (gradsko),Parket,29816340,21333,Nije uneseno,Da,"3x2,5m2",Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
29847866,167.000,Korišteno,Novo Sarajevo,Azize Šaćirbegović,71.0,3,4,Centralno (gradsko),Parket,29847866,14293,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
29872080,205.000,Korišteno,Sarajevo - Centar,Soukbunar,148.0,5,Prizemlje,Plin,Nije uneseno,29872080,3444,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno
29908406,40.000,Korišteno,Stari Grad,Safvet Bega Bašagića 99,24.0,1,Prizemlje,Plin,Laminat,29908406,28841,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
29932714,332.500,Korišteno,Sarajevo - Centar,Nije uneseno,90.0,3,2,Centralno (Plin),Nije uneseno,29932714,11697,Nije uneseno,Da,9,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
29976122,160.000,Korišteno,Sarajevo - Centar,Muse Ćazima Ćatića,81.0,2,4,Struja,Parket,29976122,15401,1950-1959,Da,6 m2,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
30043233,405.000,Novo,Sarajevo - Centar,Antuna Hangija,118.0,4,1,Centralno (Kotlovnica),Parket,30043233,2627,Nije uneseno,Da,10,Nije uneseno,Da,Da,Da,Nije uneseno,Da
30054016,93.000,Korišteno,Ilidža,Emira Bogunica Carlija 24,54.0,2,4,Centralno (gradsko),Parket,30054016,6238,1960-1969,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno
30130788,439.000,Korišteno,Sarajevo - Centar,Mehremića Trg,125.0,5,4,Centralno (Kotlovnica),Nije uneseno,30130788,5481,Nije uneseno,Da,15,Da,Da,Da,Da,Nije uneseno,Da
30234728,125.000,Korišteno,Novo Sarajevo,Adema Buće,78.4,4,7,Centralno (Plin),Nije uneseno,30234728,5707,2000-2009,Da,8,Da,Da,Nije uneseno,Nije uneseno,True,Nije uneseno
30253066,150.000,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,90.0,4,1,Centralno (gradsko),Nije uneseno,30253066,13329,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
30400064,261.719,Novo,"Sarajevo, Novi Grad",Džemala Bijedića,122.0,4,1,Centralno (gradsko),Parket,30400064,10960,2010-2019,Da,Ni.e uneseno,Da,Nije uneseno,Da,Nije uneseno,True,Nije uneseno
30455936,370.000,Korišteno,Sarajevo - Centar,Jadranska,114.0,4,2,Centralno (Plin),Parket,30455936,3908,Nije uneseno,Da,8,Nije uneseno,Nije uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno
30491191,195.000,Korišteno,Novo Sarajevo,Nije uneseno,90.0,3,3,Struja,Nije uneseno,30491191,7180,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
30492969,166.000,Korišteno,Sarajevo - Centar,Bjelave,108.0,4,4,Plin,Parket,30492969,13021,2010-2020,Da,3,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno
30499155,88.000,Korišteno,Brčko,Nije uneseno,73.0,3,1,Struja,Nije uneseno,30499155,4945,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Da,Nije uneseno,True,Nije uneseno
