id,Cijena,Stanje,Lokacija,Adresa,Kvadrata,Broj soba,Sprat,Vrsta grijanja,Vrsta poda,OLX ID,Broj pregleda,Godina izgradnje,Balkon,Kvadratura balkona,Lift,Parking,Garaža,Klima,Novogradnja,Alarm,x,y,Point
38699920,150.000,Korišteno,"Sarajevo, Novi Grad",Brčanska,72.0,3,13,Centralno (gradsko),Nije uneseno,38699920,2964,1980-1989,Da,6m2,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.847115875815,18.365015387535,"(43.847115875815, 18.365015387535)"
38709055,100.000,Korišteno,Ilidža,Mustafe Ice Voljevice,60.0,4,4,Centralno (Plin),Parket,38709055,1005,2000-2009,Da,4,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.835001046417,18.303966969252,"(43.835001046417, 18.303966969252)"
38718669,135.000,Korišteno,Novo Sarajevo,Grbavička,52.0,2,3,Plin,Parket,38718669,10422,Nije uneseno,Da,4,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.850392821218556,18.398221396603397,"(43.850392821218556, 18.398221396603397)"
38719544,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Franje Kluza 15,78.0,2,3,Plin,Parket,38719544,402,1960-1969,Da,14,Nije uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.861669092669,18.3199187,"(43.861669092669, 18.3199187)"
38720170,270.000,Korišteno,Sarajevo - Centar,Muhameda Hadžijahića,141.62,4,5,Centralno (Plin),Parket,38720170,321,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Da,43.869687394568444,18.403999704693604,"(43.869687394568444, 18.403999704693604)"
38723055,165.000,Korišteno,"Sarajevo, Novi Grad",Trg solidarnosti,70.0,3,5,Centralno (gradsko),Nije uneseno,38723055,1136,Nije uneseno,Da,4,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.846045821481425,18.351808887601656,"(43.846045821481425, 18.351808887601656)"
38729026,440.000,Korišteno,Sarajevo - Centar,Patriotske lige,117.0,4,1,Centralno (gradsko),Parket,38729026,1301,1980-1989,Da,4+4,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.866964749836555,18.412132162426758,"(43.866964749836555, 18.412132162426758)"
38734092,Po dogovoru,Korišteno,Novo Sarajevo,Zmaja od Bosne,83.0,4,5,Centralno (gradsko),Nije uneseno,38734092,5558,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.853858947093855,18.3861729137085,"(43.853858947093855, 18.3861729137085)"
38739504,135.000,Korišteno,"Sarajevo, Novi Grad","Semira Fraste 18, Sarajevo",64.0,3,2,Centralno (gradsko),Parket,38739504,7295,1970-1979,Da,6,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8450705,18.3405089,"(43.8450705, 18.3405089)"
38743758,300.000,Korišteno,"Sarajevo, Novi Grad",Džema Bijedića,110.0,5,12,Centralno (Kotlovnica),Parket,38743758,1620,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,True,Da,43.849731789914294,18.36286623074644,"(43.849731789914294, 18.36286623074644)"
38745339,115.000,Korišteno,Ilidža,Stupska,52.0,3,11,Centralno (Kotlovnica),Parket,38745339,2047,2010-2020,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,True,Nije uneseno,43.840739498218134,18.325896133526612,"(43.840739498218134, 18.325896133526612)"
38750011,135.000,Korišteno,"Sarajevo, Novi Grad",Stupska,63.0,3,9,Centralno (Kotlovnica),Parket,38750011,866,2010-2020,Da,"ca. 4,5m2 i 2,5m2",Da,Da,Nije uneseno,Da,True,Nije uneseno,43.840350007599,18.325088917191,"(43.840350007599, 18.325088917191)"
38754556,185.000,Novo,"Sarajevo, Novi Grad",Branislava Nušića,69.0,3,1,Centralno (Plin),Parket,38754556,3212,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.83495964874205,18.335733004351788,"(43.83495964874205, 18.335733004351788)"
38755543,127.000,Korišteno,Ilidža,Stupska,68.0,3,7,Centralno (Plin),Parket,38755543,3577,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,True,Nije uneseno,43.841219274925756,18.325273861035157,"(43.841219274925756, 18.325273861035157)"
38766536,99.900,Korišteno,Ilidža,Mustafe Ice Voljevice,53.0,3,4,Centralno (Plin),Parket,38766536,3233,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.83462587658139,18.302893509014893,"(43.83462587658139, 18.302893509014893)"
38768971,Po dogovoru,Korišteno,Ilidža,Stupska,56.0,3,12,Centralno (Kotlovnica),Nije uneseno,38768971,517,Nije uneseno,Nije uneseno,4,Da,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.839950179755384,18.325102199658204,"(43.839950179755384, 18.325102199658204)"
38769329,109.000,Korišteno,"Sarajevo, Novi Grad",dr. Silve Rizvanbegović,65.0,2,4,Centralno (Kotlovnica),Nije uneseno,38769329,2784,Nije uneseno,Da,4,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84282980937691,18.33695609166258,"(43.84282980937691, 18.33695609166258)"
38771117,92.000,Korišteno,"Sarajevo, Novi Grad",Akifa Šeremeta,51.0,2,1,Drva,Parket,38771117,10764,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.829178250008134,18.337256499072247,"(43.829178250008134, 18.337256499072247)"
38778486,200.000,Korišteno,Sarajevo - Centar,Zaima Šarca 98,66.59,3,4,Plin,Parket,38778486,804,2000-2009,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Da,43.8562586,18.4130763,"(43.8562586, 18.4130763)"
38781296,119.000,Korišteno,"Sarajevo, Novi Grad",Trg Ilidžanske brigade,92.0,4,Visoko prizemlje,Centralno (Plin),Parket,38781296,1445,1980-1989,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.82701878875663,18.358295746585064,"(43.82701878875663, 18.358295746585064)"
38781681,103.000,Korišteno,Ilidža,Dr.Silve rizvanbegović,57.0,2,12,Centralno (Kotlovnica),Parket,38781681,4652,2010-2020,Da,4,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.841931194544,18.326561321362,"(43.841931194544, 18.326561321362)"
38787274,97.000,Korišteno,"Sarajevo, Novi Grad",ANTE BABIĆA,56.0,2,13,Centralno (gradsko),Parket,38787274,4506,1980-1989,Da,6m2,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84437740810099,18.341311999102764,"(43.84437740810099, 18.341311999102764)"
38794273,162.000,Korišteno,Ilidža,Stupska,64.0,3,8,Centralno (gradsko),Parket,38794273,1009,Nije uneseno,Da,2 balkona,Da,Da,Nije uneseno,Da,True,Nije uneseno,43.837102355759,18.327591289624024,"(43.837102355759, 18.327591289624024)"
38801575,150.000,Korišteno,Sarajevo - Centar,Valtera Perica,50.0,2,4,Plin,Nije uneseno,38801575,1899,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.856207515422,18.410615287721,"(43.856207515422, 18.410615287721)"
38801722,Po dogovoru,Novo,"Sarajevo, Novi Grad",Nije uneseno,50.0,2,2,Centralno (Kotlovnica),Nije uneseno,38801722,7663,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,True,Nije uneseno,43.8390535,18.3199187,"(43.8390535, 18.3199187)"
38814282,189.900,Korišteno,Novo Sarajevo,Isaka Samokovlije,100.0,3,1,Plin,Parket,38814282,2402,1950-1959,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8639002905138,18.39842524448853,"(43.8639002905138, 18.39842524448853)"
38817692,145.000,Korišteno,"Sarajevo, Novi Grad",Džemala Bijedića 134,51.0,2,4,Centralno (gradsko),Parket,38817692,4992,Nije uneseno,Da,1.8,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.8390535,18.3199187,"(43.8390535, 18.3199187)"
38818315,109.000,Korišteno,"Sarajevo, Novi Grad",Trg Grada Prato,61.0,3,7,Centralno (gradsko),Parket,38818315,9331,1990-1999,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8390535,18.3199187,"(43.8390535, 18.3199187)"
38822783,228.000,Korišteno,Sarajevo - Centar,Himze Polovine,79.0,3,3,Centralno (gradsko),Parket,38822783,2520,1980-1989,Da,4,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.871431523494294,18.421128291462708,"(43.871431523494294, 18.421128291462708)"
38826373,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Trg Sabora bosanskog,76.0,4,1,Centralno (gradsko),Parket,38826373,306,1980-1989,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8390535,18.3199187,"(43.8390535, 18.3199187)"
38829820,Po dogovoru,Korišteno,Sarajevo - Centar,Safeta Pašalića,72.0,3,2,Plin,Parket,38829820,4114,1980-1989,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8562586,18.4130763,"(43.8562586, 18.4130763)"
38831498,75.000,Novo,"Sarajevo, Novi Grad",Adema Buće,47.0,2,Prizemlje,Centralno (Plin),Laminat,38831498,3324,1970-1979,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85631578256347,18.366471119662457,"(43.85631578256347, 18.366471119662457)"
38840356,Po dogovoru,Korišteno,Sarajevo - Centar,Tešanjska,81.0,4,5,Centralno (gradsko),Parket,38840356,1157,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.86042834790964,18.400952715252686,"(43.86042834790964, 18.400952715252686)"
38841300,60.000,Korišteno,"Sarajevo, Novi Grad",Prvomajska,25.0,1,3,Centralno (gradsko),Parket,38841300,3388,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.843820277185145,18.35468012883299,"(43.843820277185145, 18.35468012883299)"
38841507,75.000,Korišteno,Novo Sarajevo,Nije uneseno,28.0,1,4,Struja,Nije uneseno,38841507,3729,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85928210144635,18.387835883297733,"(43.85928210144635, 18.387835883297733)"
38842234,182.000,Novo,"Sarajevo, Novi Grad",Džemala Bijedića,74.0,3,3,Centralno (gradsko),Parket,38842234,4931,2010-2019,Da,5,Da,Da,Nije uneseno,Da,True,Nije uneseno,43.85090783252107,18.361846991320782,"(43.85090783252107, 18.361846991320782)"
38844612,313.000,Korišteno,Stari Grad,Muvekita,97.0,3,3,Plin,Parket,38844612,2711,Prije 1950,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8598071,18.4312914,"(43.8598071, 18.4312914)"
38844614,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Aleja Bosne Srebrene,54.5,2,3,Centralno (Kotlovnica),Parket,38844614,1626,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,True,Nije uneseno,43.830497882312585,18.332189806243115,"(43.830497882312585, 18.332189806243115)"
38845662,104.000,Korišteno,"Sarajevo, Novi Grad",Andreja Andrejevića,61.0,3,2,Centralno (Plin),Parket,38845662,10622,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.830362437525,18.336559124728,"(43.830362437525, 18.336559124728)"
38847625,259.000,Novo,Stari Grad,Adžemovića 26,74.0,3,3,Centralno (Plin),Parket,38847625,3347,2010-2019,Da,Ni.e uneseno,Nije uneseno,Da,Da,Da,True,Nije uneseno,43.86305028433,18.42723321776,"(43.86305028433, 18.42723321776)"
38856197,Po dogovoru,Korišteno,Stari Grad,Obala Kulina bana,125.0,4,2,Centralno (Plin),Nije uneseno,38856197,1181,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.857764789647995,18.428931056066904,"(43.857764789647995, 18.428931056066904)"
38858742,135.000,Korišteno,Sarajevo - Centar,Muhameda Hadžijahića,55.0,2,Prizemlje,Centralno (Plin),Laminat,38858742,2696,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.86793161234815,18.4035490935791,"(43.86793161234815, 18.4035490935791)"
38858888,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Džemala Bijedića,53.0,2,4,Centralno (gradsko),Parket,38858888,1063,2010-2019,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.840910731202555,18.32343775822752,"(43.840910731202555, 18.32343775822752)"
38860270,179.000,Korišteno,Ilidža,"Stupska 19, C3 - Ulaz B",103.0,4,10,Ostalo,Parket,38860270,1426,2010-2020,Da,Ni.e uneseno,Da,Da,Da,Da,True,Nije uneseno,43.83549265598437,18.321153987988282,"(43.83549265598437, 18.321153987988282)"
38863209,125.000,Korišteno,"Sarajevo, Novi Grad",Gradacacka,54.0,2,2,Centralno (gradsko),Parket,38863209,11526,1970-1979,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84748924711077,18.369999116813197,"(43.84748924711077, 18.369999116813197)"
38871212,270.000,Korišteno,"Sarajevo, Novi Grad",Džemala Bijedića,97.0,5,12,Centralno (Kotlovnica),Parket,38871212,5961,2010-2019,Da,10,Da,Da,Nije uneseno,Da,True,Nije uneseno,43.84960799460657,18.362705298205547,"(43.84960799460657, 18.362705298205547)"
38871968,105.000,Korišteno,Stari Grad,Alifakovac,48.5,2,Prizemlje,Plin,Brodski,38871968,1217,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.857238728682,18.435550747916,"(43.857238728682, 18.435550747916)"
38874789,176.800,Korišteno,Stari Grad,Dr.Safvet-bega Bašagića,68.0,3,1,Plin,Parket,38874789,1980,1970-1979,Da,6,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.865697690414,18.432873903318796,"(43.865697690414, 18.432873903318796)"
38875203,80.000,Korišteno,Novo Sarajevo,Nije uneseno,35.0,1,4,Centralno (gradsko),Parket,38875203,4329,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85158045339727,18.369739911738755,"(43.85158045339727, 18.369739911738755)"
38877054,110.000,Korišteno,"Sarajevo, Novi Grad",Gandijeva 3 Dobrinja,105.0,4,5,Centralno (gradsko),Parket,38877054,2299,Nije uneseno,Da,"6,5",Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.82860549728901,18.356471844454937,"(43.82860549728901, 18.356471844454937)"
38880933,Po dogovoru,Korišteno,Sarajevo - Centar,Alipasina,49.0,2,Visoko prizemlje,Plin,Nije uneseno,38880933,1118,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.86102876423193,18.41101996600628,"(43.86102876423193, 18.41101996600628)"
38884232,90.000,Korišteno,"Sarajevo, Novi Grad",Nije uneseno,40.0,1,4,Centralno (gradsko),Nije uneseno,38884232,2808,Nije uneseno,Da,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.874666026815,18.324135169387,"(43.874666026815, 18.324135169387)"
38886955,85.000,Korišteno,Sarajevo - Centar,Braće Begić,34.0,1,Visoko prizemlje,Struja,Parket,38886955,2056,1960-1969,Da,3,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.8562586,18.4130763,"(43.8562586, 18.4130763)"
38890682,90.000,Korišteno,Novo Sarajevo,Drinska,50.0,2,Prizemlje,Struja,Laminat,38890682,8549,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85874831783851,18.386087083020023,"(43.85874831783851, 18.386087083020023)"
38891704,135.000,Korišteno,Novo Sarajevo,Grbavička,52.0,3,2,Plin,Nije uneseno,38891704,5902,1960-1969,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.85045471808994,18.396021985211185,"(43.85045471808994, 18.396021985211185)"
38892052,307.000,Korišteno,Sarajevo - Centar,Nova,80.0,3,2,Centralno (Plin),Parket,38892052,1843,2010-2019,Da,Ni.e uneseno,Da,Nije uneseno,Nije uneseno,Da,True,Nije uneseno,43.85333418725091,18.411466974591065,"(43.85333418725091, 18.411466974591065)"
38892391,281.000,Korišteno,Sarajevo - Centar,Nova,76.0,3,2,Centralno (Plin),Parket,38892391,2034,2010-2019,Da,Ni.e uneseno,Da,Nije uneseno,Nije uneseno,Da,True,Nije uneseno,43.853751969281184,18.412518400524903,"(43.853751969281184, 18.412518400524903)"
38897155,160.000,Korišteno,Sarajevo - Centar,"Šip, Bolgrano zgrada",40.0,1,Prizemlje,Plin,Nije uneseno,38897155,2784,Nije uneseno,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,True,Da,43.8562586,18.4130763,"(43.8562586, 18.4130763)"
38898467,110.000,Korišteno,Sarajevo - Centar,Alipašina,49.0,2,Visoko prizemlje,Centralno (Plin),Laminat,38898467,9543,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.86100369607408,18.411124992941666,"(43.86100369607408, 18.411124992941666)"
38903959,189.000,Novo,Sarajevo - Centar,Safeta Pasalica,77.0,3,Visoko prizemlje,Centralno (gradsko),Parket,38903959,3309,Nije uneseno,Da,6,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.8709867948024,18.420441645954895,"(43.8709867948024, 18.420441645954895)"
38904998,Po dogovoru,Novo,"Sarajevo, Novi Grad",Dobrinjske bolnice 1A,115.0,3,1,Plin,Parket,38904998,747,2010-2019,Da,40m2,Nije uneseno,Da,Nije uneseno,Nije uneseno,True,Nije uneseno,43.831336707483,18.344792537391,"(43.831336707483, 18.344792537391)"
38923416,119.508,Novo,Ilidža,Nije uneseno,5196.0,2,4,Centralno (gradsko),Parket,38923416,1382,2010-2019,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.837882102173126,18.318810313940048,"(43.837882102173126, 18.318810313940048)"
38928441,110.000,Korišteno,"Sarajevo, Novi Grad",Gandijeva,101.0,4,5,Centralno (gradsko),Parket,38928441,5694,2000-2009,Da,"6,5",Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.82885897974504,18.356723972102337,"(43.82885897974504, 18.356723972102337)"
38936626,125.000,Korišteno,"Sarajevo, Novi Grad",Gradačačka,54.0,2,2,Centralno (gradsko),Parket,38936626,4110,1970-1979,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84743379763425,18.36986143185728,"(43.84743379763425, 18.36986143185728)"
38941477,179.000,Korišteno,"Sarajevo, Novi Grad",500611,91.0,4,1,Centralno (Plin),Parket,38941477,1491,2010-2020,Da,10,Da,Da,Nije uneseno,Nije uneseno,True,Da,43.857499431531075,18.36609561040037,"(43.857499431531075, 18.36609561040037)"
38954506,Po dogovoru,Novo,"Sarajevo, Novi Grad",Dzemala Bijedića,110.0,5,12,Centralno (Kotlovnica),Parket,38954506,1329,Nije uneseno,Da,20,Da,Da,Nije uneseno,Da,True,Da,43.84963894345759,18.36437899663084,"(43.84963894345759, 18.36437899663084)"
38957090,105.000,Korišteno,"Sarajevo, Novi Grad",Semira Frašte,58.0,2,11,Centralno (gradsko),Parket,38957090,4062,1970-1979,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.840009207443316,18.344090767642193,"(43.840009207443316, 18.344090767642193)"
38959395,Po dogovoru,Novo,Ilidža,500612,51.0,2,3,Centralno (Kotlovnica),Nije uneseno,38959395,941,2010-2019,Da,Ni.e uneseno,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.84109546195119,18.323385585888673,"(43.84109546195119, 18.323385585888673)"
38959401,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Gradačačka,54.0,2,4,Centralno (gradsko),Nije uneseno,38959401,2211,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.84903543796663,18.36684662892454,"(43.84903543796663, 18.36684662892454)"
38959915,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Gradačačka,54.0,2,2,Centralno (gradsko),Nije uneseno,38959915,2165,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84887295467574,18.36692173077696,"(43.84887295467574, 18.36692173077696)"
38967608,128.500,Korišteno,"Sarajevo, Novi Grad",Gradačačka,54.0,2,4,Centralno (gradsko),Parket,38967608,5890,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.848091481236,18.368348665973,"(43.848091481236, 18.368348665973)"
38968341,Po dogovoru,Novo,Stari Grad,Hadžiabdinica,32.0,1,Prizemlje,Centralno (Plin),Nije uneseno,38968341,8271,2010-2019,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,True,Nije uneseno,43.85414415846482,18.425175963446055,"(43.85414415846482, 18.425175963446055)"
38977145,Po dogovoru,Novo,Stari Grad,Hadžiabdinica,290.0,5,4,Centralno (Plin),Nije uneseno,38977145,2893,2010-2019,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,True,Nije uneseno,43.854175104961804,18.425390540167246,"(43.854175104961804, 18.425390540167246)"
38989887,185.000,Korišteno,Stari Grad,Hamdije Kresevljakovica,44.0,2,2,Centralno (gradsko),Parket,38989887,1595,1970-1979,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.855911951368,18.423311828181,"(43.855911951368, 18.423311828181)"
39002850,93.000,Korišteno,Ilidža,dr. Silve Rizvanbegović,45.0,2,13,Centralno (Kotlovnica),Parket,39002850,4956,2010-2020,Da,4.5,Da,Da,Nije uneseno,Da,True,Nije uneseno,43.842540347391,18.333027409433,"(43.842540347391, 18.333027409433)"
39003250,105.000,Korišteno,Stari Grad,Alifakovac,48.0,2,Prizemlje,Struja,Nije uneseno,39003250,3329,Nije uneseno,Nije uneseno,Ni.e uneseno,Nije uneseno,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.857437936138,18.435523925826,"(43.857437936138, 18.435523925826)"
39003343,235.000,Korišteno,Novo Sarajevo,Zagrebačka,85.0,3,2,Centralno (gradsko),Parket,39003343,3997,Nije uneseno,Da,5,Da,Da,Nije uneseno,Da,Nije uneseno,Nije uneseno,43.84942180564,18.398527168431,"(43.84942180564, 18.398527168431)"
39010870,106.000,Korišteno,"Sarajevo, Novi Grad",Geteova,56.0,2,9,Centralno (gradsko),Parket,39010870,5339,Nije uneseno,Da,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.84407562950068,18.35167605473631,"(43.84407562950068, 18.35167605473631)"
39013539,Po dogovoru,Korišteno,"Sarajevo, Novi Grad",Nerkeza Smailagića,44.0,2,14,Centralno (gradsko),Nije uneseno,39013539,2457,Nije uneseno,Nije uneseno,Ni.e uneseno,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,Nije uneseno,43.843185760638505,18.34294278218382,"(43.843185760638505, 18.34294278218382)"
39018064,110.000,Korišteno,Ilidža,Munira Gavrankapetanovica 106,48.0,2,4,Plin,Laminat,39018064,8680,2010-2020,Nije uneseno,Ni.e uneseno,Da,Da,Da,Nije uneseno,Nije uneseno,Nije uneseno,43.837860336975,18.329990766943,"(43.837860336975, 18.329990766943)"
